nama_ms,production_line,nama_workcenter,proses,tipe_proses,skill
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR 2-3,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR 4-8,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR >8,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 1,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 2-3,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 4-8,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR >8,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 1,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 2-3,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 4-8,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR >8,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 1,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 2-3,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 4-8,0
Oven 5,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR >8,0
Oven 5,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10T,0
Oven 5,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10T,0
Oven 5,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,COPPAL BAR,0
Oven 5,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,DOG BONE,0
Oven 5,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,INNER,0
Oven 5,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,OUTER,0
Oven 5,DRY TYPE NON RESIN,Coil Making,MOULD & CASTING,IMPREGNATION VARNISH,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,WOUND,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,STACKING INHOUSE,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,STACKING OUTSOURCHING,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,FLAT,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,SHEET,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,WIRE SOFT,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,RAIL COPPER,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,FLAT,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,SHEET,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,RAIL COPPER,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,WIRING,NON-COMPLETE,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,WIRING,COMPLETE,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,INSTAL HOUSING,DENGAN BASE,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,INSTAL HOUSING,TANPA BASE,0
Oven 5,DRY TYPE NON RESIN,Core Coil Assembly,BONGKAR HOUSING,DENGAN BASE,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,BONGKAR HOUSING,TANPA BASE,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,PEMBUATAN CU LINK,HV / LV (STANDARD),0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,PEMBUATAN CU LINK,HV + LV (STANDARD),0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,OTHERS,PEMBUATAN CU BAR,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,OTHERS,ASSEMBLY STACKING,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,OTHERS,FINISHING,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,ACCESORIES,FAN,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,ACCESORIES,OLTC,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,ACCESORIES,LEM SPACER BLOCK/AIR GAP,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,ACCESORIES,PULLING BOARD,0
Oven 5,DRY TYPE NON RESIN,Core & Assembly,POTONG ISOLASI FIBER,FIXING PART INSULATION,0
Oven 5,DRY TYPE NON RESIN,QC Test,QC TESTING,ROUTINE TEST,0
Oven 5,DRY TYPE NON RESIN,QC Test,QC TESTING,SPECIAL TEST,0
Oven 5,DRY TYPE NON RESIN,QC Test,QC TESTING,TEMPERATURE RISE,0
Oven 5,DRY TYPE NON RESIN,QC Test,QC TESTING,PD,0
Oven 6,Dry Resin,Coil Making,COIL HV,FLAT-KONDUKTOR 1,0
Oven 6,Dry Resin,Coil Making,COIL HV,FLAT-KONDUKTOR 2-3,0
Oven 6,Dry Resin,Coil Making,COIL HV,FLAT-KONDUKTOR 4-8,0
Oven 6,Dry Resin,Coil Making,COIL HV,FLAT-KONDUKTOR >8,0
Oven 6,Dry Resin,Coil Making,COIL HV,ROUND-KONDUKTOR 1,0
Oven 6,Dry Resin,Coil Making,COIL HV,ROUND-KONDUKTOR 2-3,0
Oven 6,Dry Resin,Coil Making,COIL HV,ROUND-KONDUKTOR 4-8,0
Oven 6,Dry Resin,Coil Making,COIL HV,ROUND-KONDUKTOR >8,0
Oven 6,Dry Resin,Coil Making,COIL LV,FLAT-KONDUKTOR 1,0
Oven 6,Dry Resin,Coil Making,COIL LV,FLAT-KONDUKTOR 2-3,0
Oven 6,Dry Resin,Coil Making,COIL LV,FLAT-KONDUKTOR 4-8,0
Oven 6,Dry Resin,Coil Making,COIL LV,FLAT-KONDUKTOR >8,0
Oven 6,Dry Resin,Coil Making,COIL LV,SHEET-KONDUKTOR 1,0
Oven 6,Dry Resin,Coil Making,COIL LV,SHEET-KONDUKTOR 2-3,0
Oven 6,Dry Resin,Coil Making,COIL LV,ROUND-KONDUKTOR 1,0
Oven 6,Dry Resin,Coil Making,COIL LV,ROUND-KONDUKTOR 2-3,0
Oven 6,Dry Resin,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10T,0
Oven 6,Dry Resin,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10T,0
Oven 6,Dry Resin,Coil Making,POTONG LEAD WIRE,COPPAL BAR,0
Oven 6,Dry Resin,Coil Making,POTONG ISOLASI,DOG BONE,0
Oven 6,Dry Resin,Coil Making,POTONG ISOLASI,INNER,0
Oven 6,Dry Resin,Coil Making,POTONG ISOLASI,OUTER,0
Oven 6,Dry Resin,Coil Making,POTONG ISOLASI,GANJAL ANTAR SECTION,0
Oven 6,Dry Resin,Coil Making,HV MOULDING,KONDUKTOR 1,0
Oven 6,Dry Resin,Coil Making,HV MOULDING,KONDUKTOR 2-3,0
Oven 6,Dry Resin,Coil Making,HV MOULDING,KONDUKTOR 4-6,0
Oven 6,Dry Resin,Coil Making,HV CASTING,1X PENGISIAN,0
Oven 6,Dry Resin,Coil Making,HV CASTING,2X PENGISIAN,0
Oven 6,Dry Resin,Coil Making,HV DEMOULDING,PAKAI AIRWAY STICK,0
Oven 6,Dry Resin,Coil Making,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,0
Oven 6,Dry Resin,Coil Making,LV BOBBIN,PENGECATAN COIL LV & CURING,2
Oven 6,Dry Resin,Coil Making,LV BOBBIN,BUKA BOBIN LV,0
Oven 6,Dry Resin,Mould & Casting,LV MOULDING,SETTING MOULD,0
Oven 6,Dry Resin,Mould & Casting,LV MOULDING,MOULDING,0
Oven 6,Dry Resin,Mould & Casting,LV MOULDING,CASTING 1 X PROSES PENGISIAN,0
Oven 6,Dry Resin,Mould & Casting,LV MOULDING,CASTING 2 X PROSES PENGISIAN,0
Oven 6,Dry Resin,Mould & Casting,TOUCH UP,HV,0
Oven 6,Dry Resin,Mould & Casting,TOUCH UP,LV,0
Oven 6,Dry Resin,Core Coil Assembly,TYPE SUSUN CORE,STACKING OUTSOURCHING,0
Oven 6,Dry Resin,Core Coil Assembly,TYPE SUSUN CORE,STACKING INHOUSE,0
Oven 6,Dry Resin,Core Coil Assembly,WIRING,NON-COMPLETE,0
Oven 6,Dry Resin,Core Coil Assembly,WIRING,COMPLETE,0
Oven 6,Dry Resin,Core Coil Assembly,INSTAL HOUSING,DENGAN BASE,0
Oven 6,Dry Resin,Core Coil Assembly,INSTAL HOUSING,TANPA BASE,0
Oven 6,Dry Resin,Core Coil Assembly,BONGKAR HOUSING,DENGAN BASE,0
Oven 6,Dry Resin,Core Coil Assembly,BONGKAR HOUSING,TANPA BASE,0
Oven 6,Dry Resin,Core Coil Assembly,PEMBUATAN CU LINK,HV / LV (STANDARD),0
Oven 6,Dry Resin,Core Coil Assembly,PEMBUATAN CU LINK,HV + LV (STANDARD),0
Oven 6,Dry Resin,Core Coil Assembly,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),0
Oven 6,Dry Resin,Core Coil Assembly,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),0
Oven 6,Dry Resin,Core Coil Assembly,OTHERS,PEMBUATAN CU BAR,0
Oven 6,Dry Resin,Core Coil Assembly,OTHERS,PEMBUATAN KONEKSI HV,0
Oven 6,Dry Resin,Core Coil Assembly,OTHERS,ASSEMBLY,0
Oven 6,Dry Resin,Core Coil Assembly,OTHERS,FINISHING,0
Oven 6,Dry Resin,Core Coil Assembly,ACCESORIES,FAN,0
Oven 6,Dry Resin,Core Coil Assembly,ACCESORIES,OLTC,0
Oven 6,Dry Resin,Core Coil Assembly,ACCESORIES,LEM SPACER BLOCK/AIR GAP,0
Oven 6,Dry Resin,Core Coil Assembly,POTONG ISOLASI FIBER,PULLING BOARD,0
Oven 6,Dry Resin,Core Coil Assembly,POTONG ISOLASI FIBER,FIXING PART INSULATION,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,FLAT-KONDUKTOR 1,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,FLAT-KONDUKTOR 2-3,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,FLAT-KONDUKTOR 4-8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,FLAT-KONDUKTOR >8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,SHEET-KONDUKTOR 1,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,SHEET-KONDUKTOR 2-3,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,SHEET-KONDUKTOR 4-8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,SHEET-KONDUKTOR >8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR 1,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR 2-3,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR 4-8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR >8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 1,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 2-3,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 4-8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR >8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 1,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 2-3,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 4-8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR >8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 1,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 2-3,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 4-8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR >8,0
Oven 6,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10T,0
Oven 6,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10T,0
Oven 6,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,COPPAL BAR,0
Oven 6,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,DOG BONE,0
Oven 6,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,INNER,0
Oven 6,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,OUTER,0
Oven 6,DRY TYPE NON RESIN,Coil Making,MOULD & CASTING,IMPREGNATION VARNISH,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,WOUND,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,STACKING INHOUSE,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,STACKING OUTSOURCHING,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,FLAT,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,SHEET,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,WIRE SOFT,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,RAIL COPPER,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,FLAT,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,SHEET,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,RAIL COPPER,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,WIRING,NON-COMPLETE,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,WIRING,COMPLETE,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,INSTAL HOUSING,DENGAN BASE,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,INSTAL HOUSING,TANPA BASE,0
Oven 6,DRY TYPE NON RESIN,Core Coil Assembly,BONGKAR HOUSING,DENGAN BASE,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,BONGKAR HOUSING,TANPA BASE,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,PEMBUATAN CU LINK,HV / LV (STANDARD),0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,PEMBUATAN CU LINK,HV + LV (STANDARD),0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,OTHERS,PEMBUATAN CU BAR,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,OTHERS,ASSEMBLY STACKING,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,OTHERS,FINISHING,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,ACCESORIES,FAN,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,ACCESORIES,OLTC,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,ACCESORIES,LEM SPACER BLOCK/AIR GAP,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,ACCESORIES,PULLING BOARD,0
Oven 6,DRY TYPE NON RESIN,Core & Assembly,POTONG ISOLASI FIBER,FIXING PART INSULATION,0
Oven 6,DRY TYPE NON RESIN,QC Test,QC TESTING,ROUTINE TEST,0
Oven 6,DRY TYPE NON RESIN,QC Test,QC TESTING,SPECIAL TEST,0
Oven 6,DRY TYPE NON RESIN,QC Test,QC TESTING,TEMPERATURE RISE,0
Oven 6,DRY TYPE NON RESIN,QC Test,QC TESTING,PD,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL HV,FLAT-KONDUKTOR 1,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL HV,FLAT-KONDUKTOR 2-3,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL HV,FLAT-KONDUKTOR 4-8,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL HV,FLAT-KONDUKTOR >8,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL HV,ROUND-KONDUKTOR 1,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL HV,ROUND-KONDUKTOR 2-3,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL HV,ROUND-KONDUKTOR 4-8,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL HV,ROUND-KONDUKTOR >8,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL LV,FLAT-KONDUKTOR 1,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL LV,FLAT-KONDUKTOR 2-3,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL LV,FLAT-KONDUKTOR 4-8,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL LV,FLAT-KONDUKTOR >8,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL LV,SHEET-KONDUKTOR 1,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL LV,SHEET-KONDUKTOR 2-3,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL LV,ROUND-KONDUKTOR 1,0
Wound Core Ass Bench,Dry Resin,Coil Making,COIL LV,ROUND-KONDUKTOR 2-3,0
Wound Core Ass Bench,Dry Resin,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10T,0
Wound Core Ass Bench,Dry Resin,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10T,0
Wound Core Ass Bench,Dry Resin,Coil Making,POTONG LEAD WIRE,COPPAL BAR,0
Wound Core Ass Bench,Dry Resin,Coil Making,POTONG ISOLASI,DOG BONE,0
Wound Core Ass Bench,Dry Resin,Coil Making,POTONG ISOLASI,INNER,0
Wound Core Ass Bench,Dry Resin,Coil Making,POTONG ISOLASI,OUTER,0
Wound Core Ass Bench,Dry Resin,Coil Making,POTONG ISOLASI,GANJAL ANTAR SECTION,0
Wound Core Ass Bench,Dry Resin,Coil Making,HV MOULDING,KONDUKTOR 1,0
Wound Core Ass Bench,Dry Resin,Coil Making,HV MOULDING,KONDUKTOR 2-3,0
Wound Core Ass Bench,Dry Resin,Coil Making,HV MOULDING,KONDUKTOR 4-6,0
Wound Core Ass Bench,Dry Resin,Coil Making,HV CASTING,1X PENGISIAN,0
Wound Core Ass Bench,Dry Resin,Coil Making,HV CASTING,2X PENGISIAN,0
Wound Core Ass Bench,Dry Resin,Coil Making,HV DEMOULDING,PAKAI AIRWAY STICK,0
Wound Core Ass Bench,Dry Resin,Coil Making,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,0
Wound Core Ass Bench,Dry Resin,Coil Making,LV BOBBIN,PENGECATAN COIL LV & CURING,0
Wound Core Ass Bench,Dry Resin,Coil Making,LV BOBBIN,BUKA BOBIN LV,0
Wound Core Ass Bench,Dry Resin,Mould & Casting,LV MOULDING,SETTING MOULD,0
Wound Core Ass Bench,Dry Resin,Mould & Casting,LV MOULDING,MOULDING,0
Wound Core Ass Bench,Dry Resin,Mould & Casting,LV MOULDING,CASTING 1 X PROSES PENGISIAN,0
Wound Core Ass Bench,Dry Resin,Mould & Casting,LV MOULDING,CASTING 2 X PROSES PENGISIAN,0
Wound Core Ass Bench,Dry Resin,Mould & Casting,TOUCH UP,HV,0
Wound Core Ass Bench,Dry Resin,Mould & Casting,TOUCH UP,LV,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,TYPE SUSUN CORE,STACKING OUTSOURCHING,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,TYPE SUSUN CORE,STACKING INHOUSE,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,WIRING,NON-COMPLETE,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,WIRING,COMPLETE,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,INSTAL HOUSING,DENGAN BASE,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,INSTAL HOUSING,TANPA BASE,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,BONGKAR HOUSING,DENGAN BASE,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,BONGKAR HOUSING,TANPA BASE,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,PEMBUATAN CU LINK,HV / LV (STANDARD),0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,PEMBUATAN CU LINK,HV + LV (STANDARD),0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,OTHERS,PEMBUATAN CU BAR,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,OTHERS,PEMBUATAN KONEKSI HV,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,OTHERS,ASSEMBLY,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,OTHERS,FINISHING,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,ACCESORIES,FAN,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,ACCESORIES,OLTC,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,ACCESORIES,LEM SPACER BLOCK/AIR GAP,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,POTONG ISOLASI FIBER,PULLING BOARD,0
Wound Core Ass Bench,Dry Resin,Core Coil Assembly,POTONG ISOLASI FIBER,FIXING PART INSULATION,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,FLAT-KONDUKTOR 1,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,FLAT-KONDUKTOR 2-3,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,FLAT-KONDUKTOR 4-8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,FLAT-KONDUKTOR >8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,SHEET-KONDUKTOR 1,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,SHEET-KONDUKTOR 2-3,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,SHEET-KONDUKTOR 4-8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,SHEET-KONDUKTOR >8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR 1,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR 2-3,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR 4-8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL HV,ROUND-KONDUKTOR >8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 1,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 2-3,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR 4-8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,FLAT-KONDUKTOR >8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 1,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 2-3,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR 4-8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,SHEET-KONDUKTOR >8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 1,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 2-3,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR 4-8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,COIL LV,ROUND-KONDUKTOR >8,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10T,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10T,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,POTONG LEAD WIRE,COPPAL BAR,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,DOG BONE,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,INNER,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,POTONG ISOLASI,OUTER,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Coil Making,MOULD & CASTING,IMPREGNATION VARNISH,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,WOUND,2
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,STACKING INHOUSE,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,TYPE SUSUN CORE,STACKING OUTSOURCHING,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,FLAT,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,SHEET,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,WIRE SOFT,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,HV CONNECTION,RAIL COPPER,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,FLAT,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,SHEET,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,LV CONNECTION,RAIL COPPER,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,WIRING,NON-COMPLETE,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,WIRING,COMPLETE,0
Wound Core Ass Bench,DRY TYPE NON RESIN,Core Coil Assembly,INSTAL HOUSING,DENGAN BASE,0
